OCCUR_DATE,OCCUR_TIME,BORO,LOC_CLASSFCTN_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,VIC_AGE_GROUP,VIC_SEX,Low_income_Housing_Mean,Households_Receiving_Benefits_Mean,Poverty_Rate_Median,Income_Median
06/20/2011,16:40:00,BROOKLYN,unknown,False,45-64,M,45-64,M,2670,838,0.221,25924
08/17/2016,21:55:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
07/17/2010,01:20:00,MANHATTAN,unknown,False,unknown,unknown,<18,M,4036,699,0.144,45959
12/25/2007,03:45:00,BROOKLYN,unknown,False,25-44,M,<18,M,2670,838,0.221,25924
02/18/2009,10:00:00,QUEENS,unknown,False,18-24,M,18-24,F,566,466,0.1965,28627
11/28/2006,19:26:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
08/30/2021,20:20:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
10/19/2015,18:47:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
04/12/2008,22:07:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
11/30/2008,09:30:00,MANHATTAN,unknown,False,unknown,unknown,18-24,F,4036,699,0.144,45959
12/26/2021,22:20:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
09/30/2011,23:40:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
06/13/2009,03:45:00,STATEN ISLAND,unknown,False,18-24,M,18-24,M,524,318,0.144,35413
02/03/2021,19:20:00,BROOKLYN,unknown,False,unknown,unknown,45-64,M,2670,838,0.221,25924
01/16/2011,03:00:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
08/30/2019,22:49:00,QUEENS,unknown,True,25-44,M,18-24,M,566,466,0.1965,28627
05/27/2007,00:20:00,MANHATTAN,unknown,True,<18,M,25-44,M,4036,699,0.144,45959
01/09/2020,03:34:00,MANHATTAN,unknown,True,25-44,M,25-44,M,4036,699,0.144,45959
02/03/2006,00:59:00,MANHATTAN,unknown,False,unknown,M,18-24,M,4036,699,0.144,45959
08/02/2011,15:57:00,BROOKLYN,unknown,True,18-24,M,25-44,M,2670,838,0.221,25924
10/15/2014,23:30:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
07/02/2006,04:35:00,MANHATTAN,unknown,False,unknown,unknown,25-44,F,4036,699,0.144,45959
11/15/2013,22:37:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
05/27/2021,21:06:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
01/28/2007,06:00:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
04/26/2006,18:26:00,QUEENS,unknown,True,45-64,M,25-44,M,566,466,0.1965,28627
08/07/2020,14:40:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
10/26/2012,21:57:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
05/11/2016,16:40:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
03/22/2010,11:12:00,MANHATTAN,unknown,False,18-24,M,<18,M,4036,699,0.144,45959
11/30/2006,23:00:00,BRONX,unknown,False,18-24,M,<18,M,2494,931,0.264,19487
01/24/2010,01:30:00,BRONX,unknown,False,<18,M,<18,M,2494,931,0.264,19487
05/09/2010,01:58:00,BRONX,unknown,True,18-24,M,<18,F,2494,931,0.264,19487
07/07/2007,04:15:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
12/28/2010,19:57:00,STATEN ISLAND,unknown,False,18-24,M,18-24,M,524,318,0.144,35413
07/04/2012,01:30:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
02/04/2009,16:32:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
06/28/2012,23:29:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
07/04/2021,02:00:00,BRONX,unknown,False,unknown,unknown,25-44,F,2494,931,0.264,19487
09/16/2006,01:26:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
12/05/2014,17:55:00,QUEENS,unknown,True,<18,M,25-44,M,566,466,0.1965,28627
11/25/2007,14:37:00,QUEENS,unknown,False,18-24,M,25-44,M,566,466,0.1965,28627
06/13/2020,23:02:00,MANHATTAN,unknown,False,unknown,unknown,45-64,M,4036,699,0.144,45959
04/23/2019,22:54:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
11/30/2012,06:03:00,STATEN ISLAND,unknown,True,18-24,M,18-24,M,524,318,0.144,35413
11/29/2009,03:30:00,MANHATTAN,unknown,False,18-24,M,18-24,F,4036,699,0.144,45959
06/07/2011,23:10:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
07/09/2010,12:54:00,QUEENS,unknown,True,65+,M,45-64,F,566,466,0.1965,28627
11/05/2016,23:35:00,MANHATTAN,unknown,False,18-24,M,18-24,M,4036,699,0.144,45959
10/31/2006,20:19:00,QUEENS,unknown,True,unknown,unknown,25-44,M,566,466,0.1965,28627
08/31/2008,20:50:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
07/08/2019,17:40:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
09/15/2006,22:32:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
07/20/2014,18:56:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
09/28/2010,01:38:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
12/03/2013,01:02:00,MANHATTAN,unknown,False,25-44,M,18-24,M,4036,699,0.144,45959
09/25/2011,03:15:00,BRONX,unknown,False,unknown,unknown,18-24,F,2494,931,0.264,19487
07/09/2006,00:05:00,QUEENS,unknown,False,unknown,M,18-24,M,566,466,0.1965,28627
01/24/2015,05:40:00,QUEENS,unknown,False,25-44,M,45-64,F,566,466,0.1965,28627
09/23/2009,17:40:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
12/17/2012,18:08:00,MANHATTAN,unknown,False,unknown,unknown,<18,M,4036,699,0.144,45959
11/10/2009,01:25:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
05/28/2019,03:10:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
07/22/2006,04:22:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
06/14/2021,21:20:00,QUEENS,unknown,False,25-44,M,18-24,M,566,466,0.1965,28627
04/17/2006,21:00:00,BRONX,unknown,True,25-44,M,<18,M,2494,931,0.264,19487
08/31/2013,03:41:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
05/07/2010,00:11:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
11/09/2021,16:44:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
03/26/2015,14:47:00,QUEENS,unknown,True,18-24,M,25-44,M,566,466,0.1965,28627
11/22/2020,13:19:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
12/31/2006,04:14:00,BRONX,unknown,True,25-44,M,18-24,M,2494,931,0.264,19487
09/27/2015,21:45:00,QUEENS,unknown,False,25-44,M,25-44,M,566,466,0.1965,28627
07/23/2017,23:21:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
04/10/2008,16:15:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
04/05/2010,02:00:00,MANHATTAN,unknown,False,<18,F,18-24,F,4036,699,0.144,45959
09/30/2007,01:50:00,BRONX,unknown,False,unknown,M,25-44,M,2494,931,0.264,19487
10/19/2018,17:40:00,MANHATTAN,unknown,False,18-24,M,18-24,M,4036,699,0.144,45959
10/04/2021,13:10:00,QUEENS,unknown,True,45-64,M,25-44,M,566,466,0.1965,28627
01/07/2020,13:30:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
06/01/2019,22:12:00,BRONX,unknown,False,18-24,M,<18,M,2494,931,0.264,19487
11/05/2008,02:14:00,BRONX,unknown,True,unknown,unknown,25-44,M,2494,931,0.264,19487
12/25/2019,22:50:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
03/28/2009,02:45:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
09/10/2014,14:30:00,STATEN ISLAND,unknown,False,<18,M,25-44,F,524,318,0.144,35413
07/22/2007,22:02:00,MANHATTAN,unknown,False,<18,M,<18,M,4036,699,0.144,45959
05/10/2011,17:29:00,MANHATTAN,unknown,False,25-44,M,18-24,M,4036,699,0.144,45959
10/07/2010,13:45:00,QUEENS,unknown,False,18-24,M,25-44,M,566,466,0.1965,28627
12/27/2019,22:40:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
09/10/2009,21:40:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
01/03/2010,05:16:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
12/08/2015,04:11:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
07/15/2019,00:07:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
04/16/2021,10:45:00,QUEENS,unknown,False,unknown,unknown,45-64,M,566,466,0.1965,28627
01/01/2021,01:11:00,QUEENS,unknown,True,18-24,M,18-24,M,566,466,0.1965,28627
01/07/2007,03:06:00,BROOKLYN,unknown,False,unknown,unknown,25-44,F,2670,838,0.221,25924
05/12/2021,23:11:00,BROOKLYN,unknown,False,25-44,M,18-24,M,2670,838,0.221,25924
01/06/2021,17:08:00,BRONX,unknown,False,45-64,M,45-64,M,2494,931,0.264,19487
02/05/2007,18:08:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
07/07/2014,00:01:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
10/09/2017,19:17:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
11/04/2014,18:26:00,MANHATTAN,unknown,False,25-44,M,18-24,M,4036,699,0.144,45959
05/27/2018,03:37:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
11/21/2008,23:23:00,MANHATTAN,unknown,True,18-24,M,25-44,M,4036,699,0.144,45959
03/21/2015,23:15:00,MANHATTAN,unknown,False,65+,M,25-44,M,4036,699,0.144,45959
11/16/2013,20:00:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
07/23/2015,21:07:00,MANHATTAN,unknown,False,18-24,M,18-24,F,4036,699,0.144,45959
01/24/2015,05:40:00,QUEENS,unknown,True,25-44,M,<18,F,566,466,0.1965,28627
11/29/2010,11:59:00,BROOKLYN,unknown,True,45-64,M,18-24,M,2670,838,0.221,25924
12/31/2010,05:52:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
02/15/2006,00:42:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
06/28/2008,03:34:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
03/27/2009,00:16:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
08/15/2013,19:14:00,BROOKLYN,unknown,False,25-44,M,18-24,M,2670,838,0.221,25924
06/23/2007,22:08:00,MANHATTAN,unknown,False,unknown,unknown,<18,M,4036,699,0.144,45959
05/26/2020,15:51:00,BROOKLYN,unknown,True,25-44,M,25-44,M,2670,838,0.221,25924
10/07/2006,21:50:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
04/29/2018,15:44:00,BRONX,unknown,False,<18,M,18-24,M,2494,931,0.264,19487
02/04/2016,20:03:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
01/11/2021,23:49:00,BRONX,unknown,True,<18,M,<18,M,2494,931,0.264,19487
11/23/2007,21:09:00,BROOKLYN,unknown,False,25-44,M,18-24,M,2670,838,0.221,25924
06/08/2009,23:30:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
03/29/2017,03:49:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
07/26/2021,09:45:00,BRONX,unknown,False,25-44,M,45-64,M,2494,931,0.264,19487
07/20/2011,20:18:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
01/01/2021,00:16:00,QUEENS,unknown,False,unknown,unknown,<18,M,566,466,0.1965,28627
11/03/2017,16:12:00,MANHATTAN,unknown,True,18-24,M,18-24,M,4036,699,0.144,45959
03/22/2009,01:57:00,BROOKLYN,unknown,False,18-24,M,18-24,F,2670,838,0.221,25924
12/28/2008,03:55:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
06/21/2010,23:39:00,QUEENS,unknown,True,18-24,M,<18,M,566,466,0.1965,28627
10/10/2017,17:32:00,BRONX,unknown,False,18-24,F,25-44,M,2494,931,0.264,19487
11/08/2006,21:32:00,MANHATTAN,unknown,True,25-44,M,25-44,M,4036,699,0.144,45959
12/26/2008,22:13:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
09/26/2006,14:38:00,MANHATTAN,unknown,False,<18,F,25-44,M,4036,699,0.144,45959
07/19/2018,01:38:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
05/26/2014,01:20:00,QUEENS,unknown,True,unknown,unknown,18-24,M,566,466,0.1965,28627
04/19/2020,08:50:00,BROOKLYN,unknown,True,25-44,M,25-44,M,2670,838,0.221,25924
10/01/2011,22:28:00,BRONX,unknown,False,45-64,M,25-44,M,2494,931,0.264,19487
08/08/2009,05:04:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
06/19/2021,22:05:00,MANHATTAN,unknown,False,unknown,unknown,<18,F,4036,699,0.144,45959
08/19/2009,00:21:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
06/18/2006,19:43:00,BROOKLYN,unknown,True,25-44,M,45-64,M,2670,838,0.221,25924
06/30/2012,22:30:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
08/27/2006,03:15:00,BRONX,unknown,True,18-24,M,<18,M,2494,931,0.264,19487
12/17/2016,18:05:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
07/01/2007,23:35:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
07/17/2009,00:08:00,STATEN ISLAND,unknown,False,18-24,M,18-24,M,524,318,0.144,35413
10/12/2019,06:55:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
11/06/2017,19:30:00,MANHATTAN,unknown,False,18-24,M,45-64,M,4036,699,0.144,45959
05/16/2019,22:01:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
02/18/2016,21:08:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
01/13/2008,22:36:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
02/21/2010,04:38:00,BRONX,unknown,True,25-44,M,25-44,M,2494,931,0.264,19487
11/01/2017,18:34:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
10/01/2010,22:15:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
10/27/2012,07:15:00,BROOKLYN,unknown,True,25-44,M,25-44,M,2670,838,0.221,25924
09/22/2012,02:40:00,QUEENS,unknown,False,25-44,M,25-44,M,566,466,0.1965,28627
07/06/2011,18:50:00,BROOKLYN,unknown,False,25-44,M,45-64,M,2670,838,0.221,25924
04/16/2006,04:30:00,MANHATTAN,unknown,False,18-24,M,25-44,M,4036,699,0.144,45959
07/04/2021,18:20:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
09/21/2017,21:28:00,BROOKLYN,unknown,False,unknown,unknown,25-44,F,2670,838,0.221,25924
08/18/2021,22:55:00,BRONX,unknown,True,18-24,M,18-24,M,2494,931,0.264,19487
03/06/2010,22:55:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
10/26/2018,20:41:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
10/15/2008,19:13:00,MANHATTAN,unknown,False,25-44,M,18-24,M,4036,699,0.144,45959
10/27/2008,00:00:00,QUEENS,unknown,False,18-24,M,<18,M,566,466,0.1965,28627
09/05/2016,03:49:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
06/27/2020,03:45:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
05/30/2018,23:45:00,BROOKLYN,unknown,True,18-24,M,45-64,M,2670,838,0.221,25924
06/17/2020,00:33:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
10/04/2015,01:00:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
11/13/2008,21:22:00,MANHATTAN,unknown,False,18-24,F,25-44,M,4036,699,0.144,45959
05/05/2012,05:22:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
09/09/2006,05:26:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
07/07/2010,22:25:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
11/21/2020,21:31:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
07/20/2007,04:36:00,MANHATTAN,unknown,True,unknown,unknown,25-44,M,4036,699,0.144,45959
11/15/2021,20:15:00,MANHATTAN,unknown,False,18-24,M,18-24,M,4036,699,0.144,45959
10/09/2006,14:50:00,STATEN ISLAND,unknown,False,18-24,M,25-44,M,524,318,0.144,35413
09/28/2021,22:59:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
08/17/2021,13:00:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
10/23/2021,23:54:00,BROOKLYN,unknown,False,25-44,M,25-44,F,2670,838,0.221,25924
12/14/2016,19:50:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
12/03/2020,21:36:00,MANHATTAN,unknown,False,25-44,M,25-44,M,4036,699,0.144,45959
02/01/2015,06:33:00,BROOKLYN,unknown,False,45-64,M,25-44,M,2670,838,0.221,25924
08/30/2012,20:14:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
04/17/2017,16:40:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
08/15/2013,23:55:00,BROOKLYN,unknown,True,25-44,M,18-24,M,2670,838,0.221,25924
11/29/2011,00:24:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
08/06/2011,00:34:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
07/09/2015,05:25:00,STATEN ISLAND,unknown,False,18-24,M,18-24,M,524,318,0.144,35413
09/14/2013,14:34:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
11/12/2020,23:03:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
07/03/2018,23:23:00,BROOKLYN,unknown,False,<18,M,25-44,M,2670,838,0.221,25924
02/01/2014,22:45:00,BROOKLYN,unknown,False,18-24,M,<18,M,2670,838,0.221,25924
07/19/2009,22:59:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
01/28/2017,03:59:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
01/18/2021,20:39:00,MANHATTAN,unknown,True,unknown,unknown,25-44,M,4036,699,0.144,45959
05/30/2013,18:14:00,BRONX,unknown,True,18-24,M,25-44,M,2494,931,0.264,19487
08/31/2013,02:30:00,QUEENS,unknown,True,18-24,M,18-24,M,566,466,0.1965,28627
07/06/2008,01:04:00,BROOKLYN,unknown,False,unknown,unknown,18-24,F,2670,838,0.221,25924
11/18/2007,01:00:00,BROOKLYN,unknown,True,18-24,M,25-44,M,2670,838,0.221,25924
05/09/2007,18:11:00,QUEENS,unknown,False,18-24,M,<18,M,566,466,0.1965,28627
02/08/2009,01:30:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
09/06/2016,01:28:00,BROOKLYN,unknown,True,25-44,M,18-24,M,2670,838,0.221,25924
09/27/2016,09:35:00,BROOKLYN,unknown,True,<18,M,25-44,M,2670,838,0.221,25924
08/03/2014,10:25:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
07/17/2019,16:38:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
04/17/2012,03:30:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
09/28/2008,04:42:00,QUEENS,unknown,False,<18,M,18-24,M,566,466,0.1965,28627
07/25/2019,02:17:00,QUEENS,unknown,False,25-44,M,25-44,M,566,466,0.1965,28627
03/10/2014,22:29:00,MANHATTAN,unknown,False,25-44,M,25-44,M,4036,699,0.144,45959
09/08/2021,23:48:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
08/04/2009,00:30:00,BRONX,unknown,True,25-44,M,25-44,M,2494,931,0.264,19487
04/04/2017,16:45:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
04/25/2008,20:30:00,BRONX,unknown,True,unknown,unknown,25-44,M,2494,931,0.264,19487
06/17/2020,19:35:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
11/11/2021,15:04:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
11/20/2010,03:57:00,BRONX,unknown,True,18-24,M,18-24,M,2494,931,0.264,19487
08/16/2014,16:26:00,BROOKLYN,unknown,False,45-64,M,45-64,M,2670,838,0.221,25924
02/17/2018,17:53:00,BROOKLYN,unknown,False,18-24,M,45-64,M,2670,838,0.221,25924
08/23/2007,02:15:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
10/14/2015,23:40:00,STATEN ISLAND,unknown,False,18-24,M,18-24,M,524,318,0.144,35413
08/04/2016,18:50:00,MANHATTAN,unknown,False,18-24,F,18-24,M,4036,699,0.144,45959
09/22/2007,18:24:00,BRONX,unknown,False,unknown,M,18-24,M,2494,931,0.264,19487
10/31/2020,13:16:00,QUEENS,unknown,False,18-24,M,<18,M,566,466,0.1965,28627
04/01/2011,22:03:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
04/03/2012,16:30:00,MANHATTAN,unknown,False,18-24,M,18-24,M,4036,699,0.144,45959
09/07/2016,14:01:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
10/20/2006,07:46:00,BRONX,unknown,True,25-44,M,<18,M,2494,931,0.264,19487
10/12/2015,04:03:00,MANHATTAN,unknown,True,25-44,M,25-44,F,4036,699,0.144,45959
09/04/2017,19:29:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
09/16/2006,03:21:00,QUEENS,unknown,False,25-44,M,18-24,M,566,466,0.1965,28627
02/04/2012,17:44:00,QUEENS,unknown,True,25-44,M,25-44,M,566,466,0.1965,28627
08/13/2021,16:10:00,BRONX,unknown,True,25-44,M,18-24,M,2494,931,0.264,19487
06/08/2017,01:08:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
10/13/2009,19:15:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
10/04/2008,03:21:00,QUEENS,unknown,False,unknown,M,25-44,M,566,466,0.1965,28627
08/17/2011,20:55:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
03/31/2007,01:25:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
03/07/2010,04:02:00,MANHATTAN,unknown,False,18-24,M,18-24,M,4036,699,0.144,45959
05/11/2016,02:00:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
04/02/2009,10:25:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
11/27/2017,18:00:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
12/20/2017,00:04:00,BROOKLYN,unknown,True,25-44,M,18-24,M,2670,838,0.221,25924
10/14/2013,00:39:00,QUEENS,unknown,False,25-44,M,18-24,M,566,466,0.1965,28627
01/03/2010,18:10:00,BROOKLYN,unknown,False,25-44,M,18-24,M,2670,838,0.221,25924
06/04/2008,01:38:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
10/03/2020,13:07:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
04/28/2017,04:48:00,STATEN ISLAND,unknown,False,unknown,unknown,25-44,M,524,318,0.144,35413
08/31/2020,20:45:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
09/22/2015,21:34:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
02/23/2015,23:40:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
08/18/2018,12:00:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
12/31/2012,23:02:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
02/08/2006,21:00:00,BROOKLYN,unknown,False,unknown,M,<18,F,2670,838,0.221,25924
09/08/2020,16:40:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
08/28/2010,23:05:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
11/13/2020,16:20:00,BRONX,unknown,False,18-24,M,<18,M,2494,931,0.264,19487
04/27/2015,20:27:00,BROOKLYN,unknown,True,25-44,M,25-44,F,2670,838,0.221,25924
04/24/2021,21:00:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
11/11/2006,14:56:00,BROOKLYN,unknown,False,unknown,M,18-24,M,2670,838,0.221,25924
09/22/2012,02:16:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
01/21/2015,22:47:00,MANHATTAN,unknown,True,25-44,M,25-44,F,4036,699,0.144,45959
04/11/2010,04:08:00,BRONX,unknown,False,unknown,M,18-24,M,2494,931,0.264,19487
12/30/2019,03:17:00,BROOKLYN,unknown,False,unknown,unknown,45-64,M,2670,838,0.221,25924
07/14/2020,20:58:00,MANHATTAN,unknown,True,unknown,unknown,18-24,M,4036,699,0.144,45959
06/30/2007,20:10:00,MANHATTAN,unknown,False,18-24,M,18-24,M,4036,699,0.144,45959
04/29/2017,04:56:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
08/16/2021,00:26:00,BROOKLYN,unknown,False,unknown,unknown,18-24,F,2670,838,0.221,25924
08/28/2009,13:20:00,BROOKLYN,unknown,False,unknown,M,18-24,M,2670,838,0.221,25924
12/26/2009,01:53:00,BROOKLYN,unknown,False,18-24,M,45-64,M,2670,838,0.221,25924
08/01/2011,02:10:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
06/09/2007,00:05:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
